opportunity_id,channel_name,campaign_name,region_name,company_size,plan,sites,status,created_month,close_month,expected_value,won_value,open_pipeline_value,lost_value,sales_cycle_days,value_imputed
626,Email,Newsletter,Flemish Brabant,1-9,Starter,1,Lost,2026-03,2026-04,592.14,0.0,0.0,592.14,14.0,0
627,Referral,Industry Events,Liège,1-9,Starter,1,Won,2026-04,2026-04,602.61,587.9,0.0,0.0,21.0,0
628,Meta Ads,Awareness Video,Antwerp,10-49,Group,4,Lost,2026-04,2026-04,14289.67,0.0,0.0,14289.67,19.0,0
629,Meta Ads,Awareness Video,East Flanders,10-49,Pro,1,Won,2026-03,2026-05,1323.16,1302.92,0.0,0.0,35.0,0
630,Meta Ads,Awareness Video,Hainaut,50+,Group,5,Lost,2026-03,2026-05,16494.72,0.0,0.0,16494.72,56.0,0
631,Meta Ads,Lead Magnet,Namur,1-9,Starter,1,Won,2026-03,2026-04,639.32,612.83,0.0,0.0,8.0,0
632,Meta Ads,Lead Magnet,Antwerp,1-9,Starter,1,Lost,2026-03,2026-04,589.24,0.0,0.0,589.24,30.0,0
633,Organic Search,SEO Comparison,Walloon Brabant,1-9,Starter,1,Won,2026-03,2026-04,595.3,595.3,0.0,0.0,18.0,1
634,Direct,Brand Direct,Brussels,10-49,Starter,1,Won,2026-03,2026-04,594.4,537.02,0.0,0.0,20.0,0
635,Direct,Returning Visitors,East Flanders,1-9,Pro,1,Won,2026-04,2026-04,1515.44,1416.62,0.0,0.0,5.0,0
636,Direct,Returning Visitors,East Flanders,10-49,Starter,1,Won,2026-04,2026-04,560.1,567.75,0.0,0.0,26.0,0
637,Email,Lead Nurture,Flemish Brabant,1-9,Pro,1,Won,2026-04,2026-04,1293.78,1308.63,0.0,0.0,4.0,0
638,Referral,Partner Network,Hainaut,10-49,Starter,1,Lost,2026-04,2026-05,636.0,0.0,0.0,636.0,38.0,0
639,Referral,Industry Events,Antwerp,1-9,Starter,1,Lost,2026-03,2026-04,588.26,0.0,0.0,588.26,16.0,0
640,Direct,Brand Direct,Hainaut,50+,Group,3,Lost,2026-03,2026-05,9602.04,0.0,0.0,9602.04,53.0,0
641,Direct,Returning Visitors,East Flanders,1-9,Starter,1,Lost,2026-03,2026-04,633.11,0.0,0.0,633.11,29.0,0
642,Direct,Returning Visitors,Liège,1-9,Pro,1,Won,2026-03,2026-04,1397.24,1190.98,0.0,0.0,7.0,0
643,Referral,Partner Network,Brussels,1-9,Starter,1,Lost,2026-03,2026-04,533.82,0.0,0.0,533.82,9.0,0
644,Referral,Customer Referral,Hainaut,1-9,Starter,1,Won,2026-03,2026-04,573.01,555.66,0.0,0.0,6.0,0
645,Referral,Customer Referral,Brussels,50+,Pro,1,Lost,2026-03,2026-05,1316.76,0.0,0.0,1316.76,60.0,0
646,Google Ads,Restaurant Operations,Flemish Brabant,10-49,Pro,1,Won,2026-04,2026-04,1411.66,1317.3,0.0,0.0,24.0,0
647,LinkedIn Ads,Decision Makers,Brussels,10-49,Pro,1,Won,2026-03,2026-05,1530.45,1342.82,0.0,0.0,60.0,0
648,Organic Search,SEO Product Pages,Brussels,1-9,Starter,1,Lost,2026-03,2026-04,548.22,0.0,0.0,548.22,13.0,0
649,Organic Search,SEO Guides,East Flanders,10-49,Starter,1,Lost,2026-03,2026-05,548.21,0.0,0.0,548.21,43.0,0
650,Email,Newsletter,Antwerp,10-49,Pro,1,Won,2026-03,2026-05,1427.14,1400.25,0.0,0.0,32.0,0
651,Organic Search,SEO Product Pages,Flemish Brabant,1-9,Starter,1,Lost,2026-04,2026-04,557.37,0.0,0.0,557.37,17.0,0
652,Direct,Brand Direct,Hainaut,1-9,Starter,1,Won,2026-04,2026-04,569.85,527.82,0.0,0.0,9.0,0
653,Direct,Brand Direct,East Flanders,1-9,Starter,1,Lost,2026-03,2026-04,614.25,0.0,0.0,614.25,24.0,0
654,Direct,Demo Page Direct,Antwerp,10-49,Starter,1,Lost,2026-03,2026-04,614.41,0.0,0.0,614.41,27.0,0
655,Referral,Partner Network,Hainaut,1-9,Starter,1,Lost,2026-04,2026-04,546.17,0.0,0.0,546.17,10.0,0
656,Google Ads,High Intent Search,Brussels,1-9,Starter,1,Won,2026-03,2026-04,591.34,554.14,0.0,0.0,21.0,0
657,Meta Ads,Unassigned,Hainaut,10-49,Starter,1,Lost,2026-04,2026-04,617.57,0.0,0.0,617.57,14.0,0
658,Direct,Returning Visitors,East Flanders,10-49,Pro,1,Lost,2026-04,2026-04,1536.74,0.0,0.0,1536.74,23.0,0
659,Email,Newsletter,Walloon Brabant,1-9,Pro,1,Lost,2026-03,2026-04,1482.9,0.0,0.0,1482.9,9.0,0
660,Email,Lead Nurture,Brussels,10-49,Pro,1,Lost,2026-04,2026-04,1375.62,0.0,0.0,1375.62,9.0,0
661,Email,Lead Nurture,Namur,1-9,Pro,1,Won,2026-03,2026-04,1311.45,1307.36,0.0,0.0,15.0,0
662,Referral,Partner Network,Hainaut,1-9,Starter,1,Won,2026-03,2026-04,632.84,543.0,0.0,0.0,11.0,0
663,Meta Ads,Retargeting,Walloon Brabant,10-49,Pro,1,Lost,2026-04,2026-04,1564.23,0.0,0.0,1564.23,19.0,0
664,Email,Newsletter,Flemish Brabant,10-49,Pro,1,Lost,2026-03,2026-04,1482.53,0.0,0.0,1482.53,12.0,0
665,Email,Lead Nurture,East Flanders,10-49,Starter,1,Lost,2026-03,2026-04,581.83,0.0,0.0,581.83,29.0,0
666,Email,Reactivation,East Flanders,1-9,Starter,1,Lost,2026-03,2026-04,545.64,0.0,0.0,545.64,27.0,0
667,Referral,Customer Referral,Hainaut,10-49,Pro,1,Won,2026-04,2026-04,1299.47,1135.57,0.0,0.0,26.0,0
668,Direct,Brand Direct,Hainaut,10-49,Starter,1,Won,2026-04,2026-05,533.63,516.24,0.0,0.0,37.0,0
669,Direct,Brand Direct,Flemish Brabant,10-49,Starter,1,Lost,2026-04,2026-05,562.48,0.0,0.0,562.48,43.0,0
670,Email,Newsletter,Flemish Brabant,1-9,Pro,1,Lost,2026-04,2026-05,1566.09,0.0,0.0,1566.09,27.0,0
671,Email,Lead Nurture,Liège,10-49,Starter,1,Won,2026-04,2026-05,603.26,520.03,0.0,0.0,31.0,0
672,Email,Reactivation,Liège,1-9,Starter,1,Lost,2026-04,2026-04,591.61,0.0,0.0,591.61,16.0,0
673,Google Ads,Restaurant Operations,Liège,50+,Group,5,Open,2026-04,,15936.14,0.0,15936.14,0.0,,0
674,Organic Search,SEO Product Pages,Brussels,50+,Group,5,Lost,2026-04,2026-04,18996.04,0.0,0.0,18996.04,28.0,0
675,Email,Newsletter,Brussels,1-9,Starter,1,Lost,2026-04,2026-04,590.69,0.0,0.0,590.69,9.0,0
676,Referral,Customer Referral,Hainaut,1-9,Pro,1,Won,2026-04,2026-04,1349.16,1236.42,0.0,0.0,7.0,0
677,Google Ads,High Intent Search,East Flanders,10-49,Pro,1,Lost,2026-04,2026-05,1302.64,0.0,0.0,1302.64,41.0,0
678,Meta Ads,Awareness Video,East Flanders,10-49,Starter,1,Lost,2026-04,2026-05,597.46,0.0,0.0,597.46,32.0,0
679,Organic Search,SEO Product Pages,Brussels,1-9,Starter,1,Won,2026-04,2026-04,608.97,579.08,0.0,0.0,20.0,0
680,Organic Search,SEO Product Pages,Hainaut,1-9,Pro,1,Lost,2026-04,2026-04,1549.84,0.0,0.0,1549.84,13.0,0
681,Direct,Brand Direct,East Flanders,10-49,Group,3,Lost,2026-04,2026-05,9705.73,0.0,0.0,9705.73,49.0,0
682,Email,Lead Nurture,Walloon Brabant,1-9,Starter,1,Lost,2026-04,2026-04,592.82,0.0,0.0,592.82,20.0,0
683,Referral,Partner Network,Walloon Brabant,1-9,Pro,1,Lost,2026-04,2026-04,1312.5,0.0,0.0,1312.5,16.0,0
684,Referral,Customer Referral,Liège,1-9,Pro,1,Won,2026-04,2026-04,1555.46,1403.69,0.0,0.0,13.0,0
685,Organic Search,SEO Guides,Walloon Brabant,10-49,Pro,1,Lost,2026-04,2026-05,1287.53,0.0,0.0,1287.53,30.0,0
686,Organic Search,SEO Guides,Walloon Brabant,50+,Group,5,Lost,2026-04,2026-05,17140.41,0.0,0.0,17140.41,43.0,0
687,Email,Lead Nurture,Brussels,1-9,Starter,1,Won,2026-04,2026-05,624.15,616.23,0.0,0.0,22.0,0
688,Referral,Industry Events,Namur,10-49,Starter,1,Lost,2026-04,2026-04,593.55,0.0,0.0,593.55,11.0,0
689,Google Ads,High Intent Search,Liège,10-49,Pro,1,Lost,2026-04,2026-05,1423.5,0.0,0.0,1423.5,34.0,0
690,Direct,Brand Direct,Flemish Brabant,10-49,Starter,1,Lost,2026-04,2026-05,563.24,0.0,0.0,563.24,31.0,0
691,Direct,Brand Direct,Flemish Brabant,10-49,Starter,1,Won,2026-04,2026-04,626.46,542.19,0.0,0.0,19.0,0
692,Direct,Returning Visitors,Flemish Brabant,10-49,Starter,1,Lost,2026-04,2026-04,549.74,0.0,0.0,549.74,19.0,0
693,Email,Lead Nurture,Antwerp,10-49,Pro,1,Lost,2026-04,2026-06,1467.09,0.0,0.0,1467.09,65.0,0
694,Email,Lead Nurture,Brussels,1-9,Starter,1,Won,2026-04,2026-05,552.03,557.02,0.0,0.0,37.0,0
695,Email,Lead Nurture,Antwerp,1-9,Starter,1,Won,2026-04,2026-04,635.56,620.01,0.0,0.0,23.0,0
696,Meta Ads,Awareness Video,Hainaut,1-9,Starter,1,Lost,2026-04,2026-04,596.07,0.0,0.0,596.07,13.0,0
697,Direct,Brand Direct,Namur,10-49,Starter,1,Won,2026-04,2026-04,607.98,592.08,0.0,0.0,9.0,0
698,Email,Newsletter,Antwerp,1-9,Pro,1,Lost,2026-04,2026-04,1416.5,0.0,0.0,1416.5,11.0,0
699,Referral,Industry Events,Brussels,1-9,Starter,1,Lost,2026-04,2026-04,577.34,0.0,0.0,577.34,18.0,0
700,Referral,Industry Events,Antwerp,1-9,Starter,1,Won,2026-04,2026-04,552.24,515.77,0.0,0.0,14.0,0
701,Referral,Industry Events,Namur,50+,Group,5,Won,2026-04,2026-05,17105.28,17105.28,0.0,0.0,24.0,1
702,Google Ads,High Intent Search,Brussels,1-9,Starter,1,Won,2026-04,2026-04,596.18,561.21,0.0,0.0,13.0,0
703,Direct,Brand Direct,Namur,1-9,Pro,1,Lost,2026-04,2026-05,1551.51,0.0,0.0,1551.51,24.0,0
704,Direct,Demo Page Direct,East Flanders,10-49,Group,5,Lost,2026-04,2026-04,15820.24,0.0,0.0,15820.24,9.0,0
705,Email,Newsletter,Brussels,1-9,Starter,1,Lost,2026-04,2026-04,628.56,0.0,0.0,628.56,13.0,0
706,Meta Ads,Retargeting,Liège,10-49,Group,5,Lost,2026-04,2026-05,18594.91,0.0,0.0,18594.91,24.0,0
707,Organic Search,SEO Product Pages,Liège,1-9,Pro,1,Lost,2026-04,2026-04,1315.9,0.0,0.0,1315.9,4.0,0
708,Organic Search,SEO Guides,Antwerp,10-49,Starter,1,Won,2026-04,2026-05,621.78,543.22,0.0,0.0,19.0,0
709,Organic Search,SEO Comparison,Brussels,10-49,Pro,1,Won,2026-04,2026-04,1450.43,1360.67,0.0,0.0,19.0,0
710,Email,Reactivation,Antwerp,1-9,Starter,1,Won,2026-04,2026-04,639.84,552.95,0.0,0.0,9.0,0
711,Referral,Partner Network,East Flanders,1-9,Starter,1,Lost,2026-04,2026-04,644.31,0.0,0.0,644.31,8.0,0
712,LinkedIn Ads,SMB Growth,Flemish Brabant,10-49,Pro,1,Lost,2026-04,2026-05,1405.85,0.0,0.0,1405.85,26.0,0
713,Meta Ads,Awareness Video,Walloon Brabant,1-9,Starter,1,Lost,2026-04,2026-04,567.25,0.0,0.0,567.25,14.0,0
714,Organic Search,SEO Product Pages,Brussels,1-9,Pro,1,Lost,2026-04,2026-04,1300.6,0.0,0.0,1300.6,9.0,0
715,Direct,Returning Visitors,Hainaut,1-9,Starter,1,Won,2026-04,2026-04,626.78,586.38,0.0,0.0,15.0,0
716,Email,Newsletter,East Flanders,50+,Group,3,Lost,2026-04,2026-06,10079.93,0.0,0.0,10079.93,52.0,0
717,Email,Newsletter,Hainaut,1-9,Pro,1,Lost,2026-04,2026-04,1411.71,0.0,0.0,1411.71,13.0,0
718,Email,Lead Nurture,Brussels,1-9,Starter,1,Lost,2026-04,2026-04,583.72,0.0,0.0,583.72,18.0,0
719,LinkedIn Ads,Operations Leaders,East Flanders,50+,Group,5,Won,2026-04,2026-06,15986.51,14322.33,0.0,0.0,74.0,0
720,Meta Ads,Lead Magnet,Brussels,1-9,Pro,1,Lost,2026-04,2026-04,1315.01,0.0,0.0,1315.01,8.0,0
721,Organic Search,SEO Comparison,Liège,50+,Group,4,Lost,2026-04,2026-06,14996.19,0.0,0.0,14996.19,60.0,0
722,Direct,Returning Visitors,Brussels,1-9,Starter,1,Lost,2026-04,2026-05,620.92,0.0,0.0,620.92,16.0,0
723,Email,Newsletter,Liège,1-9,Starter,1,Lost,2026-04,2026-05,603.75,0.0,0.0,603.75,20.0,0
724,Email,Lead Nurture,Antwerp,10-49,Pro,1,Lost,2026-04,2026-04,1538.14,0.0,0.0,1538.14,15.0,0
725,Email,Reactivation,Hainaut,10-49,Pro,1,Won,2026-04,2026-05,1505.13,1401.56,0.0,0.0,23.0,0
726,Google Ads,High Intent Search,Brussels,1-9,Starter,1,Won,2026-04,2026-04,641.51,603.64,0.0,0.0,8.0,0
727,Google Ads,High Intent Search,Walloon Brabant,1-9,Pro,1,Lost,2026-04,2026-05,1492.67,0.0,0.0,1492.67,21.0,0
728,Organic Search,SEO Product Pages,Liège,10-49,Starter,1,Lost,2026-04,2026-06,608.31,0.0,0.0,608.31,45.0,0
729,Organic Search,SEO Product Pages,Brussels,50+,Pro,1,Lost,2026-04,2026-05,1486.96,0.0,0.0,1486.96,46.0,0
730,Direct,Returning Visitors,Liège,10-49,Pro,1,Won,2026-04,2026-05,1536.82,1330.68,0.0,0.0,44.0,0
731,Email,Newsletter,Antwerp,1-9,Starter,1,Lost,2026-04,2026-04,629.38,0.0,0.0,629.38,8.0,0
732,Referral,Partner Network,Flemish Brabant,1-9,Pro,1,Won,2026-04,2026-04,1544.16,1449.94,0.0,0.0,16.0,0
733,Referral,Partner Network,Liège,10-49,Pro,1,Won,2026-04,2026-05,1372.01,1306.43,0.0,0.0,29.0,0
734,Referral,Partner Network,Hainaut,10-49,Starter,1,Lost,2026-04,2026-04,619.54,0.0,0.0,619.54,16.0,0
735,Google Ads,Restaurant Operations,Brussels,1-9,Pro,1,Lost,2026-04,2026-05,1507.65,0.0,0.0,1507.65,27.0,0
736,Organic Search,SEO Product Pages,Flemish Brabant,1-9,Pro,1,Won,2026-04,2026-04,1374.4,1295.49,0.0,0.0,11.0,0
737,Direct,Brand Direct,Hainaut,50+,Group,2,Lost,2026-04,2026-05,6482.16,0.0,0.0,6482.16,33.0,0
738,Email,Newsletter,Flemish Brabant,1-9,Starter,1,Lost,2026-04,2026-04,628.1,0.0,0.0,628.1,10.0,0
739,Email,Newsletter,Brussels,10-49,Pro,1,Lost,2026-04,2026-06,1296.66,0.0,0.0,1296.66,48.0,0
740,Email,Lead Nurture,Liège,10-49,Pro,1,Lost,2026-04,2026-06,1330.7,0.0,0.0,1330.7,53.0,0
741,Email,Lead Nurture,Liège,1-9,Starter,1,Lost,2026-04,2026-05,646.22,0.0,0.0,646.22,19.0,0
742,Email,Reactivation,Antwerp,10-49,Starter,1,Won,2026-04,2026-05,537.6,495.35,0.0,0.0,46.0,0
743,Referral,Customer Referral,Flemish Brabant,10-49,Pro,1,Won,2026-04,2026-05,1531.5,1479.28,0.0,0.0,39.0,0
744,Organic Search,SEO Comparison,Namur,10-49,Pro,1,Lost,2026-04,2026-05,1342.32,0.0,0.0,1342.32,21.0,0
745,Direct,Brand Direct,Brussels,1-9,Starter,1,Won,2026-04,,542.56,517.46,0.0,0.0,,0
746,Email,Reactivation,Antwerp,1-9,Pro,1,Lost,2026-04,2026-05,1554.88,0.0,0.0,1554.88,14.0,0
747,Email,Reactivation,East Flanders,1-9,Starter,1,Lost,2026-04,2026-04,597.61,0.0,0.0,597.61,4.0,0
748,Referral,Customer Referral,Brussels,10-49,Pro,1,Lost,2026-04,2026-05,1490.06,0.0,0.0,1490.06,38.0,0
749,Organic Search,SEO Product Pages,Walloon Brabant,10-49,Pro,1,Lost,2026-04,2026-05,1402.4,0.0,0.0,1402.4,13.0,0
750,Organic Search,SEO Product Pages,Walloon Brabant,1-9,Pro,1,Lost,2026-04,2026-04,1565.78,0.0,0.0,1565.78,9.0,0
751,Organic Search,SEO Guides,East Flanders,10-49,Pro,1,Lost,2026-04,2026-05,1434.21,0.0,0.0,1434.21,23.0,0
752,Email,Lead Nurture,Brussels,1-9,Starter,1,Lost,2026-04,2026-04,578.27,0.0,0.0,578.27,12.0,0
753,Referral,Partner Network,Flemish Brabant,1-9,Starter,1,Won,2026-04,2026-04,564.98,511.8,0.0,0.0,10.0,0
754,Referral,Customer Referral,Liège,1-9,Pro,1,Lost,2026-04,2026-05,1398.17,0.0,0.0,1398.17,22.0,0
755,Organic Search,SEO Product Pages,East Flanders,1-9,Starter,1,Won,2026-04,2026-04,602.0,611.08,0.0,0.0,15.0,0
756,Direct,Returning Visitors,Walloon Brabant,1-9,Pro,1,Lost,2026-04,2026-05,1516.33,0.0,0.0,1516.33,18.0,0
757,Direct,Returning Visitors,East Flanders,1-9,Pro,1,Lost,2026-04,2026-05,1453.1,0.0,0.0,1453.1,30.0,0
758,Email,Lead Nurture,Namur,1-9,Pro,1,Won,2026-04,2026-05,1511.99,1447.29,0.0,0.0,29.0,0
759,Referral,Industry Events,Brussels,10-49,Pro,1,Won,2026-04,2026-05,1316.8,1324.22,0.0,0.0,15.0,0
760,Meta Ads,Lead Magnet,East Flanders,10-49,Pro,1,Lost,2026-04,2026-05,1377.88,0.0,0.0,1377.88,28.0,0
761,Meta Ads,Retargeting,Brussels,1-9,Pro,1,Lost,2026-04,2026-05,1330.69,0.0,0.0,1330.69,14.0,0
762,Organic Search,SEO Product Pages,East Flanders,10-49,Pro,1,Lost,2026-04,2026-05,1318.78,0.0,0.0,1318.78,31.0,0
763,Organic Search,SEO Product Pages,East Flanders,10-49,Starter,1,Won,2026-04,2026-05,614.28,555.31,0.0,0.0,30.0,0
764,Email,Newsletter,Flemish Brabant,1-9,Starter,1,Lost,2026-04,2026-04,596.82,0.0,0.0,596.82,5.0,0
765,Referral,Industry Events,Namur,1-9,Starter,1,Won,2026-04,2026-05,582.29,575.85,0.0,0.0,17.0,0
766,Referral,Industry Events,Brussels,1-9,Starter,1,Won,2026-04,2026-05,606.85,578.09,0.0,0.0,16.0,0
767,Google Ads,Restaurant Operations,Brussels,1-9,Starter,1,Won,2026-04,2026-05,637.55,591.6,0.0,0.0,21.0,0
768,Direct,Brand Direct,Antwerp,1-9,Starter,1,Won,2026-04,2026-04,558.06,550.0,0.0,0.0,10.0,0
769,Direct,Returning Visitors,Brussels,1-9,Starter,1,Lost,2026-04,2026-05,627.4,0.0,0.0,627.4,12.0,0
770,Email,Lead Nurture,Hainaut,10-49,Pro,1,Open,2026-04,,1468.53,0.0,1468.53,0.0,,0
771,Email,Reactivation,Liège,10-49,Pro,1,Lost,2026-04,2026-05,1369.71,0.0,0.0,1369.71,20.0,0
772,Organic Search,SEO Product Pages,Liège,10-49,Pro,1,Won,2026-04,2026-05,1351.52,1330.27,0.0,0.0,16.0,0
773,Email,Newsletter,East Flanders,1-9,Pro,1,Lost,2026-04,2026-05,1508.75,0.0,0.0,1508.75,14.0,0
774,Email,Lead Nurture,Walloon Brabant,1-9,Starter,1,Won,2026-04,2026-05,623.49,591.82,0.0,0.0,13.0,0
775,Email,Lead Nurture,East Flanders,1-9,Starter,1,Won,2026-04,2026-05,573.79,510.79,0.0,0.0,9.0,0
776,Email,Reactivation,Flemish Brabant,10-49,Pro,1,Lost,2026-04,2026-05,1513.83,0.0,0.0,1513.83,18.0,0
777,Referral,Customer Referral,Hainaut,10-49,Pro,1,Lost,2026-04,2026-05,1396.93,0.0,0.0,1396.93,20.0,0
778,Referral,Customer Referral,Antwerp,1-9,Starter,1,Won,2026-04,2026-05,545.74,511.99,0.0,0.0,14.0,0
779,Google Ads,High Intent Search,Flemish Brabant,50+,Pro,1,Open,2026-04,,1361.5,0.0,1361.5,0.0,,0
780,Google Ads,High Intent Search,Namur,1-9,Starter,1,Won,2026-04,2026-05,638.5,583.63,0.0,0.0,14.0,0
781,Organic Search,SEO Guides,Hainaut,1-9,Starter,1,Lost,2026-04,2026-04,642.77,0.0,0.0,642.77,5.0,0
782,Email,Newsletter,Hainaut,10-49,Group,2,Lost,2026-04,2026-05,6278.21,0.0,0.0,6278.21,25.0,0
783,Referral,Industry Events,Flemish Brabant,1-9,Starter,1,Lost,2026-04,2026-05,569.88,0.0,0.0,569.88,16.0,0
784,Meta Ads,Awareness Video,Flemish Brabant,10-49,Pro,1,Lost,2026-04,2026-06,1509.22,0.0,0.0,1509.22,44.0,0
785,Email,Newsletter,Brussels,10-49,Pro,1,Lost,2026-04,2026-05,1332.34,0.0,0.0,1332.34,18.0,0
786,Email,Lead Nurture,Hainaut,50+,Group,2,Lost,2026-04,2026-06,7628.86,0.0,0.0,7628.86,44.0,0
787,Organic Search,SEO Product Pages,Brussels,1-9,Starter,1,Lost,2026-04,2026-06,577.24,0.0,0.0,577.24,34.0,0
788,Organic Search,SEO Comparison,Brussels,10-49,Pro,1,Won,2026-04,2026-05,1479.01,1303.08,0.0,0.0,25.0,0
789,Organic Search,SEO Comparison,Brussels,50+,Group,4,Lost,2026-04,2026-06,13042.81,0.0,0.0,13042.81,58.0,0
790,LinkedIn Ads,SMB Growth,Flemish Brabant,10-49,Pro,1,Lost,2026-04,2026-05,1522.35,0.0,0.0,1522.35,29.0,0
791,Meta Ads,Unassigned,East Flanders,1-9,Starter,1,Lost,2026-04,2026-06,574.62,0.0,0.0,574.62,51.0,0
792,Direct,Returning Visitors,Walloon Brabant,1-9,Starter,1,Lost,2026-04,2026-05,567.96,0.0,0.0,567.96,8.0,0
793,Referral,Industry Events,Walloon Brabant,50+,Pro,1,Won,2026-04,2026-05,1516.5,1477.77,0.0,0.0,19.0,0
794,Direct,Demo Page Direct,East Flanders,1-9,Starter,1,Lost,2026-04,2026-05,562.62,0.0,0.0,562.62,15.0,0
795,Email,Reactivation,Hainaut,1-9,Pro,1,Won,2026-05,2026-05,1500.05,1518.49,0.0,0.0,3.0,0
796,Referral,Partner Network,Brussels,1-9,Pro,1,Won,2026-04,2026-05,1515.81,1483.85,0.0,0.0,22.0,0
797,Referral,Partner Network,Walloon Brabant,1-9,Starter,1,Won,2026-04,2026-05,572.63,527.41,0.0,0.0,9.0,0
798,Referral,Partner Network,Antwerp,10-49,Group,5,Lost,2026-04,2026-05,16088.25,0.0,0.0,16088.25,13.0,0
799,Referral,Customer Referral,Antwerp,10-49,Pro,1,Open,2026-05,,1395.47,0.0,1395.47,0.0,,0
800,Organic Search,SEO Guides,Liège,10-49,Pro,1,Lost,2026-04,2026-05,1549.14,0.0,0.0,1549.14,34.0,0
801,Direct,Demo Page Direct,Brussels,10-49,Pro,1,Lost,2026-04,2026-06,1534.02,0.0,0.0,1534.02,46.0,0
802,Email,Newsletter,Namur,1-9,Starter,1,Lost,2026-04,2026-05,589.79,0.0,0.0,589.79,12.0,0
803,Email,Newsletter,Walloon Brabant,1-9,Pro,1,Lost,2026-04,2026-04,1446.66,0.0,0.0,1446.66,6.0,0
804,Email,Lead Nurture,Walloon Brabant,50+,Group,3,Won,2026-04,2026-06,10367.43,9374.82,0.0,0.0,65.0,0
805,LinkedIn Ads,Decision Makers,Brussels,50+,Group,5,Lost,2026-04,2026-06,16906.26,0.0,0.0,16906.26,45.0,0
806,LinkedIn Ads,Operations Leaders,Flemish Brabant,10-49,Pro,1,Lost,2026-04,2026-05,1304.55,0.0,0.0,1304.55,16.0,0
807,Organic Search,SEO Product Pages,East Flanders,10-49,Pro,1,Lost,2026-04,2026-05,1518.57,0.0,0.0,1518.57,21.0,0
808,Organic Search,SEO Product Pages,East Flanders,50+,Group,4,Won,2026-05,2026-06,13154.58,13112.17,0.0,0.0,31.0,0
809,Direct,Brand Direct,East Flanders,1-9,Starter,1,Lost,2026-04,2026-05,607.47,0.0,0.0,607.47,8.0,0
810,Direct,Demo Page Direct,Flemish Brabant,10-49,Starter,1,Lost,2026-05,2026-05,591.73,0.0,0.0,591.73,26.0,0
811,Email,Newsletter,Antwerp,1-9,Starter,1,Lost,2026-05,2026-05,586.06,0.0,0.0,586.06,20.0,0
812,Referral,Industry Events,Namur,10-49,Pro,1,Won,2026-05,2026-06,1337.78,1328.08,0.0,0.0,37.0,0
813,Referral,Industry Events,Liège,1-9,Starter,1,Won,2026-04,2026-05,536.83,489.84,0.0,0.0,10.0,0
814,Meta Ads,Awareness Video,East Flanders,10-49,Pro,1,Lost,2026-05,2026-06,1452.81,0.0,0.0,1452.81,28.0,0
815,Email,Newsletter,Antwerp,10-49,Pro,1,Won,2026-05,2026-05,1433.22,1321.01,0.0,0.0,14.0,0
816,Email,Lead Nurture,Brussels,10-49,Pro,1,Lost,2026-04,2026-05,1555.8,0.0,0.0,1555.8,12.0,0
817,Referral,Customer Referral,Namur,1-9,Starter,1,Won,2026-05,2026-05,599.69,543.71,0.0,0.0,24.0,0
818,Meta Ads,Lead Magnet,Antwerp,10-49,Pro,1,Lost,2026-05,2026-05,1535.33,0.0,0.0,1535.33,25.0,0
819,Organic Search,SEO Product Pages,Liège,1-9,Starter,1,Lost,2026-04,2026-05,599.24,0.0,0.0,599.24,26.0,0
820,Organic Search,SEO Comparison,East Flanders,10-49,Group,3,Won,2026-05,2026-06,11310.48,10021.94,0.0,0.0,39.0,0
821,Email,Newsletter,Brussels,1-9,Pro,1,Lost,2026-04,2026-05,1490.82,0.0,0.0,1490.82,10.0,0
822,Email,Lead Nurture,Brussels,10-49,Group,2,Won,2026-04,2026-05,7270.06,6845.12,0.0,0.0,13.0,0
823,Email,Reactivation,Flemish Brabant,10-49,Pro,1,Lost,2026-04,2026-05,1417.7,0.0,0.0,1417.7,25.0,0
824,Referral,Customer Referral,Namur,1-9,Starter,1,Won,2026-05,2026-05,540.06,465.48,0.0,0.0,18.0,0
825,LinkedIn Ads,Decision Makers,Antwerp,10-49,Group,5,Lost,2026-05,2026-06,15925.72,0.0,0.0,15925.72,33.0,0
826,Organic Search,SEO Product Pages,Brussels,1-9,Starter,1,Lost,2026-05,2026-05,590.42,0.0,0.0,590.42,15.0,0
827,Organic Search,SEO Comparison,Brussels,10-49,Pro,1,Lost,2026-04,2026-05,1487.31,0.0,0.0,1487.31,25.0,0
828,Email,Newsletter,Hainaut,10-49,Pro,1,Lost,2026-04,2026-05,1432.46,0.0,0.0,1432.46,21.0,0
829,LinkedIn Ads,Decision Makers,Namur,1-9,Pro,1,Lost,2026-05,2026-06,1554.29,0.0,0.0,1554.29,38.0,0
830,Organic Search,SEO Product Pages,Namur,10-49,Group,4,Won,2026-05,2026-06,15146.99,15146.99,0.0,0.0,41.0,1
831,Organic Search,SEO Guides,Hainaut,50+,Group,3,Lost,2026-05,2026-06,11423.41,0.0,0.0,11423.41,53.0,0
832,Referral,Customer Referral,Hainaut,50+,Group,4,Open,2026-05,,12771.23,0.0,12771.23,0.0,,0
833,Referral,Industry Events,Brussels,1-9,Starter,1,Won,2026-05,2026-05,572.72,572.72,0.0,0.0,21.0,1
834,Referral,Partner Network,Liège,1-9,Starter,1,Lost,2026-05,2026-05,639.69,0.0,0.0,639.69,16.0,0
835,Referral,Partner Network,Antwerp,1-9,Starter,1,Won,2026-05,2026-05,611.84,619.57,0.0,0.0,12.0,0
