opportunity_id,lead_id,created_date_key,close_date_key,revenue_date_key,channel_id,campaign_id,region_id,company_size,plan,sites,status,is_won,expected_value,won_value,sales_cycle_days,value_imputed
819,3687,20260427,20260523,20260523,4,10,6,1-9,Starter,1,Lost,0,599.24,0.0,26,0
820,3689,20260503,20260611,20260611,4,12,3,10-49,Group,3,Won,1,11310.48,10021.94,39,0
821,3694,20260427,20260507,20260507,6,16,1,1-9,Pro,1,Lost,0,1490.82,0.0,10,0
822,3695,20260429,20260512,20260512,6,17,1,10-49,Group,2,Won,1,7270.06,6845.12,13,0
823,3696,20260429,20260524,20260524,6,18,4,10-49,Pro,1,Lost,0,1417.7,0.0,25,0
824,3698,20260501,20260519,20260519,7,20,8,1-9,Starter,1,Won,1,540.06,465.48,18,0
825,3701,20260503,20260605,20260605,2,4,2,10-49,Group,5,Lost,0,15925.72,0.0,33,0
826,3710,20260505,20260520,20260520,4,10,1,1-9,Starter,1,Lost,0,590.42,0.0,15,0
827,3714,20260430,20260525,20260525,4,12,1,10-49,Pro,1,Lost,0,1487.31,0.0,25,0
828,3717,20260428,20260519,20260519,6,16,5,10-49,Pro,1,Lost,0,1432.46,0.0,21,0
829,3723,20260504,20260611,20260611,2,4,8,1-9,Pro,1,Lost,0,1554.29,0.0,38,0
830,3731,20260504,20260614,20260614,4,10,8,10-49,Group,4,Won,1,15146.99,15146.99,41,1
831,3735,20260504,20260626,20260626,4,11,5,50+,Group,3,Lost,0,11423.41,0.0,53,0
832,3744,20260506,,20260506,7,20,5,50+,Group,4,Open,0,12771.23,0.0,,0
833,3746,20260502,20260523,20260523,7,21,1,1-9,Starter,1,Won,1,572.72,572.72,21,1
834,3759,20260505,20260521,20260521,7,19,6,1-9,Starter,1,Lost,0,639.69,0.0,16,0
835,3760,20260507,20260519,20260519,7,19,2,1-9,Starter,1,Won,1,611.84,619.57,12,0
836,3762,20260507,,20260507,7,21,3,50+,Group,2,Open,0,6518.81,0.0,,0
837,3763,20260501,20260519,20260519,1,1,5,10-49,Starter,1,Lost,0,637.16,0.0,18,0
838,3764,20260509,20260605,20260605,1,1,1,10-49,Starter,1,Won,1,573.5,517.36,27,0
839,3769,20260502,20260528,20260528,2,4,4,1-9,Pro,1,Won,1,1467.78,1491.78,26,0
840,3776,20260507,20260531,20260531,3,8,4,1-9,Starter,1,Lost,0,538.11,0.0,24,0
841,3788,20260502,,20260502,6,16,4,50+,Group,5,Open,0,17645.44,0.0,,0
842,3793,20260505,20260608,20260608,6,17,6,1-9,Pro,1,Lost,0,1486.93,0.0,34,0
843,3795,20260510,20260523,20260523,1,1,8,1-9,Starter,1,Lost,0,558.64,0.0,13,0
844,3812,20260504,20260517,20260517,4,11,8,50+,Pro,1,Lost,0,1456.02,0.0,13,0
845,3815,20260504,20260517,20260517,4,12,1,1-9,Starter,1,Lost,0,566.08,0.0,13,0
846,3817,20260503,,20260503,5,13,4,10-49,Pro,1,Open,0,1385.01,0.0,,0
847,3822,20260508,20260604,20260604,6,16,3,50+,Pro,1,Won,1,1550.32,1562.7,27,0
848,3827,20260505,20260513,20260513,6,18,6,1-9,Starter,1,Lost,0,601.83,0.0,8,0
849,3828,20260502,20260514,20260514,7,19,8,10-49,Pro,1,Lost,0,1354.97,0.0,12,0
850,3829,20260503,20260522,20260522,7,20,1,50+,Group,3,Won,1,10977.34,10370.47,19,0
851,3835,20260503,20260602,20260602,3,7,3,50+,Pro,1,Lost,0,1327.96,0.0,30,0
852,3839,20260510,20260615,20260615,4,10,2,50+,Group,5,Won,1,16551.37,14740.8,36,0
853,3840,20260511,20260524,20260524,4,10,3,1-9,Starter,1,Lost,0,635.23,0.0,13,0
854,3843,20260507,20260528,20260528,5,13,1,1-9,Pro,1,Lost,0,1314.47,0.0,21,0
855,3848,20260504,20260512,20260512,6,16,1,1-9,Pro,1,Lost,0,1459.89,0.0,8,0
856,3850,20260509,20260529,20260529,6,16,2,1-9,Starter,1,Lost,0,529.97,0.0,20,0
857,3854,20260511,20260528,20260528,6,17,7,1-9,Starter,1,Lost,0,566.24,0.0,17,0
858,3858,20260509,20260513,20260513,7,21,8,1-9,Starter,1,Lost,0,604.26,0.0,4,0
859,3862,20260504,20260531,20260531,2,4,1,1-9,Starter,1,Won,1,616.63,529.58,27,0
860,3863,20260511,20260625,20260625,2,6,2,50+,Group,5,Lost,0,19116.07,0.0,45,0
861,3871,20260510,20260528,20260528,5,15,4,1-9,Starter,1,Lost,0,539.4,0.0,18,0
862,3884,20260509,20260604,20260604,3,9,5,1-9,Starter,1,Won,1,579.55,572.05,26,0
863,3892,20260507,20260530,20260530,5,13,4,50+,Group,4,Lost,0,14160.04,0.0,23,0
864,3897,20260513,20260527,20260527,6,18,4,1-9,Starter,1,Lost,0,594.51,0.0,14,0
865,3898,20260512,20260606,20260606,7,20,1,10-49,Starter,1,Lost,0,554.54,0.0,25,0
866,3902,20260513,,20260513,1,2,1,10-49,Group,3,Lost,0,10650.81,0.0,,0
867,3919,20260509,20260519,20260519,5,13,8,1-9,Starter,1,Lost,0,569.48,0.0,10,0
868,3920,20260511,20260524,20260524,5,13,4,1-9,Starter,1,Lost,0,609.72,0.0,13,0
869,3928,20260513,,20260513,7,19,5,50+,Pro,1,Open,0,1369.8,0.0,,0
870,3930,20260506,20260517,20260517,7,19,8,1-9,Pro,1,Won,1,1300.88,1127.68,11,0
871,3931,20260514,20260525,20260525,7,20,7,1-9,Starter,1,Lost,0,595.17,0.0,11,0
872,3935,20260508,,20260508,2,4,2,50+,Pro,1,Open,0,1339.77,0.0,,0
873,3936,20260508,20260611,20260611,2,4,6,1-9,Pro,1,Won,1,1323.31,1255.72,34,0
874,3943,20260512,20260524,20260524,4,10,5,1-9,Starter,1,Won,1,585.86,537.04,12,0
875,3944,20260509,20260609,20260609,4,10,1,10-49,Pro,1,Lost,0,1414.77,0.0,31,0
876,3956,20260508,20260529,20260529,5,14,7,10-49,Pro,1,Lost,0,1308.6,0.0,21,0
877,3958,20260511,20260627,20260627,5,15,3,10-49,Pro,1,Lost,0,1367.04,0.0,47,0
878,3961,20260514,20260529,20260529,7,19,1,10-49,Pro,1,Won,1,1292.07,1279.77,15,0
879,3962,20260511,20260614,20260614,7,19,1,50+,Pro,1,Won,1,1345.69,1186.33,34,0
880,3963,20260513,20260531,20260531,7,20,5,1-9,Starter,1,Lost,0,600.08,0.0,18,0
881,3968,20260513,20260602,20260602,2,6,5,10-49,Pro,1,Lost,0,1375.38,0.0,20,0
882,3982,20260511,20260525,20260525,5,13,5,10-49,Pro,1,Won,1,1537.26,1352.93,14,0
883,3984,20260514,,20260514,5,15,3,1-9,Pro,1,Open,0,1406.45,0.0,,0
884,3989,20260510,20260524,20260524,6,16,1,1-9,Pro,1,Lost,0,1323.94,0.0,14,0
885,3991,20260511,20260527,20260527,6,18,1,1-9,Starter,1,Lost,0,541.92,0.0,16,0
886,4000,20260515,20260609,20260609,2,5,1,10-49,Pro,1,Won,1,1404.51,1343.08,25,0
887,4011,20260515,20260526,20260526,4,10,6,10-49,Pro,1,Lost,0,1375.37,0.0,11,0
888,4014,20260515,20260530,20260530,5,13,5,1-9,Starter,1,Won,1,562.91,481.64,15,0
889,4020,20260516,20260610,20260610,6,16,8,50+,Group,5,Won,1,17648.67,16965.97,25,0
890,4022,20260514,20260603,20260603,6,17,8,10-49,Pro,1,Lost,0,1444.05,0.0,20,0
891,4023,20260511,20260519,20260519,6,17,2,50+,Pro,1,Won,1,1462.78,1350.45,8,0
892,4026,20260510,20260601,20260601,7,19,2,10-49,Pro,1,Lost,0,1552.17,0.0,22,0
893,4027,20260509,20260531,20260531,7,20,1,10-49,Pro,1,Lost,0,1466.81,0.0,22,0
894,4028,20260510,20260530,20260530,7,20,8,10-49,Pro,1,Won,1,1535.27,1350.97,20,0
895,4030,20260516,20260523,20260523,7,21,3,1-9,Starter,1,Lost,0,643.02,0.0,7,0
896,4038,20260518,20260521,20260521,4,10,7,1-9,Pro,1,Lost,0,1373.19,0.0,3,0
897,4040,20260510,20260527,20260527,4,11,4,1-9,Pro,1,Lost,0,1440.84,0.0,17,0
898,4045,20260517,20260529,20260529,5,14,2,1-9,Pro,1,Won,1,1321.35,1347.22,12,0
899,4046,20260511,20260528,20260528,6,16,7,50+,Group,5,Won,1,17266.2,16453.54,17,0
900,4056,20260510,,20260510,7,19,7,50+,Group,2,Open,0,7369.76,0.0,,0
901,4057,20260511,20260627,20260627,7,20,7,10-49,Starter,1,Lost,0,560.19,0.0,47,0
902,4058,20260512,20260522,20260522,7,20,4,1-9,Pro,1,Won,1,1348.98,1361.94,10,0
903,4060,20260510,20260602,20260602,7,21,5,10-49,Pro,1,Lost,0,1489.97,0.0,23,0
904,4062,20260513,20260521,20260521,7,21,3,1-9,Starter,1,Lost,0,542.49,0.0,8,0
905,4063,20260515,20260528,20260528,1,1,1,1-9,Starter,1,Won,1,570.46,521.9,13,0
906,4065,20260516,20260616,20260616,1,3,5,10-49,Pro,1,Lost,0,1406.24,0.0,31,0
907,4073,20260518,20260624,20260624,4,10,2,50+,Group,2,Won,1,6488.23,6010.31,37,0
908,4074,20260518,20260609,20260609,4,10,7,1-9,Pro,1,Won,1,1379.7,1314.35,22,0
909,4080,20260511,20260609,20260609,5,14,3,10-49,Pro,1,Won,1,1312.7,1215.0,29,0
910,4081,20260516,20260627,20260627,5,15,3,50+,Group,2,Lost,0,7317.79,0.0,42,0
911,4083,20260515,20260530,20260530,7,19,4,1-9,Pro,1,Lost,0,1367.98,0.0,15,0
912,4085,20260518,20260606,20260606,1,1,1,10-49,Pro,1,Won,1,1411.86,1359.49,19,0
913,4099,20260520,20260528,20260528,5,13,7,1-9,Starter,1,Lost,0,543.49,0.0,8,0
914,4100,20260512,20260516,20260516,5,13,5,1-9,Pro,1,Lost,0,1366.66,0.0,4,0
915,4101,20260518,,20260518,5,13,1,50+,Group,3,Open,0,9653.24,0.0,,0
916,4121,20260513,20260527,20260527,4,12,6,1-9,Pro,1,Won,1,1328.08,1325.36,14,0
917,4129,20260521,20260613,20260613,6,17,5,50+,Group,4,Lost,0,12985.46,0.0,23,0
918,4130,20260515,20260619,20260619,7,19,6,10-49,Starter,1,Lost,0,581.91,0.0,35,0
919,4133,20260514,20260604,20260604,2,4,3,10-49,Pro,1,Won,1,1362.47,1167.11,21,0
920,4134,20260516,,20260516,2,4,8,10-49,Starter,1,Lost,0,530.97,0.0,,0
921,4147,20260522,,20260522,4,12,6,1-9,Starter,1,Open,0,542.93,0.0,,0
922,4153,20260520,20260615,20260615,5,14,3,50+,Group,3,Won,1,10810.77,10350.41,26,0
923,4157,20260517,20260601,20260601,7,21,1,1-9,Pro,1,Won,1,1402.01,1402.58,15,0
924,4159,20260519,20260530,20260530,7,21,7,1-9,Starter,1,Won,1,599.0,547.21,11,0
925,4160,20260519,20260609,20260609,1,1,6,1-9,Starter,1,Won,1,609.92,537.64,21,0
926,4163,20260521,20260617,20260617,2,4,2,1-9,Starter,1,Won,1,549.08,546.59,27,0
927,4178,20260521,20260629,20260629,4,12,6,10-49,Pro,1,Lost,0,1369.25,0.0,39,0
928,4179,20260523,20260612,20260612,5,13,2,50+,Group,2,Won,1,6812.47,6496.62,20,0
929,4180,20260523,20260607,20260607,5,13,6,1-9,Starter,1,Lost,0,626.21,0.0,15,0
930,4182,20260518,20260527,20260527,5,13,2,1-9,Starter,1,Lost,0,549.77,0.0,9,0
931,4183,20260518,,20260518,5,13,8,10-49,Pro,1,Open,0,1407.19,0.0,,0
932,4184,20260519,20260604,20260604,5,13,4,1-9,Starter,1,Lost,0,541.76,0.0,16,0
933,4185,20260516,20260531,20260531,5,14,2,1-9,Starter,1,Lost,0,613.1,0.0,15,0
934,4189,20260519,20260604,20260604,5,15,4,10-49,Group,2,Lost,0,6373.71,0.0,16,0
935,4192,20260519,20260611,20260611,7,19,1,1-9,Pro,1,Lost,0,1412.27,0.0,23,0
936,4195,20260518,20260530,20260530,1,1,2,10-49,Pro,1,Lost,0,1289.38,0.0,12,0
937,4206,20260523,20260611,20260611,4,10,1,10-49,Pro,1,Lost,0,1404.62,0.0,19,0
938,4210,20260521,20260607,20260607,5,14,2,1-9,Starter,1,Lost,0,575.39,0.0,17,0
939,4211,20260519,20260622,20260622,5,14,5,50+,Group,5,Lost,0,16824.64,0.0,34,0
940,4215,20260516,20260610,20260610,6,16,1,10-49,Pro,1,Lost,0,1320.27,0.0,25,0
941,4221,20260525,20260619,20260619,2,4,8,50+,Group,4,Won,1,14487.21,13189.68,25,0
942,4226,20260525,20260606,20260606,4,10,5,1-9,Starter,1,Lost,0,537.38,0.0,12,0
943,4228,20260524,20260605,20260605,4,10,3,10-49,Pro,1,Won,1,1440.2,1324.37,12,0
944,4229,20260525,,20260525,4,12,5,50+,Group,2,Open,0,7384.35,0.0,,0
945,4230,20260522,20260619,20260619,4,12,6,10-49,Starter,1,Lost,0,533.93,0.0,28,0
946,4231,20260525,20260619,20260619,4,12,7,10-49,Group,5,Lost,0,16059.39,0.0,25,0
947,4235,20260525,20260606,20260606,5,13,5,1-9,Starter,1,Won,1,561.74,545.97,12,0
948,4237,20260518,20260610,20260610,5,13,1,1-9,Pro,1,Lost,0,1463.56,0.0,23,0
949,4243,20260519,20260624,20260624,6,17,3,10-49,Starter,1,Won,1,604.71,560.07,36,0
950,4244,20260523,20260618,20260618,7,19,3,1-9,Starter,1,Won,1,551.51,510.59,26,0
951,4247,20260521,20260530,20260530,1,3,4,1-9,Starter,1,Lost,0,628.74,0.0,9,0
952,4254,20260520,20260614,20260614,4,12,2,1-9,Pro,1,Lost,0,1491.84,0.0,25,0
953,4259,20260526,20260608,20260608,6,17,3,1-9,Starter,1,Lost,0,532.63,0.0,13,0
954,4260,20260519,20260602,20260602,7,19,4,1-9,Starter,1,Lost,0,633.74,0.0,14,0
955,4262,20260523,,20260523,7,19,7,10-49,Pro,1,Open,0,1364.35,0.0,,0
956,4263,20260522,20260612,20260612,7,19,7,1-9,Pro,1,Lost,0,1449.07,0.0,21,0
957,4276,20260520,20260608,20260608,5,14,7,10-49,Pro,1,Won,1,1358.65,1330.32,19,0
958,4284,20260526,20260615,20260615,1,3,5,1-9,Starter,1,Won,1,596.9,604.33,20,0
959,4295,20260525,20260617,20260617,4,10,8,1-9,Starter,1,Lost,0,600.78,0.0,23,0
960,4299,20260521,20260526,20260526,4,12,1,1-9,Starter,1,Lost,0,582.33,0.0,5,0
961,4302,20260521,20260609,20260609,5,13,2,1-9,Starter,1,Won,1,635.96,634.06,19,0
962,4304,20260524,20260527,20260527,6,16,1,1-9,Starter,1,Won,1,628.58,595.48,3,0
963,4305,20260525,20260627,20260627,6,17,6,1-9,Starter,1,Lost,0,585.24,0.0,33,0
964,4309,20260522,20260601,20260601,7,19,4,1-9,Starter,1,Won,1,534.19,508.29,10,0
965,4319,20260521,20260608,20260608,4,10,2,10-49,Pro,1,Lost,0,1335.08,0.0,18,0
966,4327,20260522,,20260522,6,17,5,10-49,Starter,1,Open,0,572.44,0.0,,0
967,4329,20260522,20260605,20260605,7,20,5,1-9,Starter,1,Won,1,623.72,532.88,14,0
968,4330,20260527,,20260527,1,1,1,10-49,Pro,1,Open,0,1474.34,0.0,,0
969,4343,20260530,20260603,20260603,4,10,3,1-9,Starter,1,Lost,0,577.91,0.0,4,0
970,4345,20260523,20260527,20260527,4,10,8,1-9,Pro,1,Lost,0,1399.15,0.0,4,0
971,4355,20260530,20260616,20260616,7,21,6,10-49,Group,4,Won,1,13161.05,11321.3,17,0
972,4356,20260523,20260616,20260616,7,21,7,50+,Group,3,Lost,0,10027.06,0.0,24,0
973,4375,20260524,20260624,20260624,4,10,5,1-9,Pro,1,Lost,0,1514.86,0.0,31,0
974,4377,20260529,20260630,20260630,4,10,3,10-49,Pro,1,Lost,0,1476.89,0.0,32,0
975,4384,20260524,20260531,20260531,5,15,4,1-9,Starter,1,Lost,0,563.02,0.0,7,0
976,4386,20260529,20260617,20260617,6,16,5,1-9,Pro,1,Lost,0,1490.1,0.0,19,0
977,4388,20260526,20260619,20260619,6,17,6,10-49,Pro,1,Won,1,1341.02,1210.09,24,0
978,4389,20260523,20260620,20260620,6,17,8,1-9,Starter,1,Lost,0,567.43,0.0,28,0
979,4392,20260528,20260609,20260609,7,20,4,1-9,Starter,1,Won,1,570.89,576.07,12,0
980,4398,20260526,,20260526,2,4,3,50+,Group,4,Open,0,15204.17,0.0,,0
981,4404,20260524,20260616,20260616,3,7,2,10-49,Pro,1,Lost,0,1430.97,0.0,23,0
982,4411,20260601,,20260601,4,11,7,50+,Pro,1,Open,0,1524.41,0.0,,0
983,4412,20260531,,20260531,4,11,7,10-49,Starter,1,Open,0,600.11,0.0,,0
984,4415,20260529,20260610,20260610,5,13,2,1-9,Pro,1,Lost,0,1372.7,0.0,12,0
985,4420,20260530,20260608,20260608,7,20,7,1-9,Starter,1,Won,1,555.74,555.74,9,1
986,4421,20260524,20260604,20260604,7,21,5,10-49,Group,5,Won,1,17766.08,18033.46,11,0
987,4423,20260601,20260608,20260608,1,1,4,1-9,Starter,1,Lost,0,576.4,0.0,7,0
988,4437,20260530,20260621,20260621,6,16,1,1-9,Starter,1,Lost,0,553.4,0.0,22,0
989,4441,20260529,20260613,20260613,6,17,8,1-9,Starter,1,Lost,0,603.97,0.0,15,0
990,4442,20260528,20260618,20260618,1,1,1,1-9,Starter,1,Lost,0,574.86,0.0,21,0
991,4443,20260602,20260626,20260626,2,4,1,10-49,Pro,1,Lost,0,1553.29,0.0,24,0
992,4451,20260526,,20260526,4,10,2,50+,Pro,1,Open,0,1406.72,0.0,,0
993,4457,20260531,20260615,20260615,5,14,1,1-9,Pro,1,Won,1,1501.76,1518.48,15,0
994,4458,20260526,20260611,20260611,5,14,1,50+,Group,3,Won,1,9515.56,9180.74,16,0
995,4459,20260529,20260611,20260611,6,18,1,1-9,Pro,1,Lost,0,1431.98,0.0,13,0
996,4462,20260601,,20260601,7,19,6,10-49,Pro,1,Open,0,1501.52,0.0,,0
997,4463,20260526,20260605,20260605,7,20,6,1-9,Pro,1,Won,1,1520.72,1346.56,10,0
998,4477,20260527,20260604,20260604,6,16,3,1-9,Starter,1,Lost,0,634.76,0.0,8,0
999,4479,20260531,20260630,20260630,6,17,1,10-49,Pro,1,Lost,0,1459.66,0.0,30,0
1000,4498,20260605,20260626,20260626,3,9,6,10-49,Pro,1,Lost,0,1563.54,0.0,21,0
1001,4502,20260602,20260618,20260618,4,11,3,1-9,Starter,1,Won,1,604.53,583.39,16,0
1002,4504,20260530,20260624,20260624,4,11,1,1-9,Pro,1,Lost,0,1563.36,0.0,25,0
1003,4508,20260530,20260622,20260622,5,15,1,1-9,Starter,1,Lost,0,532.4,0.0,23,0
1004,4514,20260602,20260613,20260613,7,19,8,1-9,Starter,1,Won,1,561.46,519.3,11,0
1005,4516,20260530,20260609,20260609,7,19,3,1-9,Starter,1,Lost,0,581.53,0.0,10,0
1006,4517,20260531,20260629,20260629,7,19,6,10-49,Group,2,Lost,0,7062.94,0.0,29,0
1007,4518,20260605,,20260605,7,20,5,10-49,Pro,1,Open,0,1540.94,0.0,,0
1008,4519,20260602,,20260602,7,21,6,10-49,Pro,1,Open,0,1463.99,0.0,,0
1009,4527,20260601,20260611,20260611,4,10,2,1-9,Pro,1,Lost,0,1512.77,0.0,10,0
1010,4529,20260602,20260607,20260607,5,13,1,1-9,Pro,1,Lost,0,1312.28,0.0,5,0
1011,4531,20260605,,20260605,5,13,6,10-49,Pro,1,Open,0,1418.59,0.0,,0
1012,4558,20260602,20260615,20260615,4,11,8,10-49,Pro,1,Lost,0,1420.83,0.0,13,0
1013,4562,20260605,,20260605,5,14,3,10-49,Starter,1,Open,0,543.27,0.0,,0
1014,4579,20260608,20260619,20260619,3,8,1,10-49,Pro,1,Lost,0,1477.98,0.0,11,0
1015,4584,20260608,20260625,20260625,4,10,2,50+,Pro,1,Lost,0,1567.61,0.0,17,0
1016,4586,20260603,20260622,20260622,4,10,6,1-9,Starter,1,Lost,0,559.48,0.0,19,0
1017,4595,20260604,,20260604,5,13,5,1-9,Pro,1,Open,0,1386.65,0.0,,0
1018,4597,20260608,20260622,20260622,5,13,5,10-49,Group,2,Lost,0,6453.18,0.0,14,0
1019,4601,20260608,20260629,20260629,6,17,3,10-49,Pro,1,Won,1,1490.41,1354.39,21,0
1020,4602,20260608,20260620,20260620,6,17,7,1-9,Starter,1,Lost,0,559.53,0.0,12,0
1021,4606,20260606,20260622,20260622,7,19,2,1-9,Starter,1,Won,1,561.22,516.61,16,0
1022,4607,20260603,20260624,20260624,7,20,7,1-9,Starter,1,Lost,0,566.11,0.0,21,0
1023,4622,20260608,,20260608,5,13,7,50+,Group,5,Open,0,18448.99,0.0,,0
1024,4625,20260601,20260615,20260615,7,19,1,1-9,Pro,1,Won,1,1358.49,1290.27,14,0
1025,4626,20260607,20260616,20260616,7,20,1,1-9,Starter,1,Won,1,552.31,534.17,9,0
1026,4627,20260608,,20260608,7,20,8,1-9,Starter,1,Open,0,573.96,0.0,,0
1027,4634,20260606,20260612,20260612,2,4,8,1-9,Pro,1,Lost,0,1348.9,0.0,6,0
1028,4635,20260602,20260620,20260620,2,4,8,1-9,Starter,1,Won,1,540.65,541.87,18,0
1029,4643,20260609,20260629,20260629,3,8,3,1-9,Starter,1,Won,1,642.29,587.71,20,0
1030,4645,20260604,20260611,20260611,4,10,5,1-9,Starter,1,Lost,0,531.35,0.0,7,0
1031,4647,20260606,20260614,20260614,4,11,2,1-9,Pro,1,Lost,0,1446.81,0.0,8,0
1032,4648,20260603,,20260603,5,14,4,10-49,Starter,1,Open,0,594.87,0.0,,0
1033,4649,20260604,20260611,20260611,5,14,2,10-49,Pro,1,Won,1,1528.73,1397.2,7,0
1034,4651,20260607,20260624,20260624,7,19,1,1-9,Starter,1,Lost,0,622.94,0.0,17,0
1035,4653,20260608,,20260608,7,19,1,1-9,Starter,1,Open,0,604.46,0.0,,0
1036,4656,20260602,20260616,20260616,7,20,1,10-49,Group,4,Lost,0,13685.6,0.0,14,0
1037,4659,20260604,,20260604,1,1,1,1-9,Starter,1,Open,0,580.77,0.0,,0
1038,4660,20260610,,20260610,1,2,8,1-9,Starter,1,Open,0,562.57,0.0,,0
1039,4661,20260607,,20260607,1,3,5,1-9,Starter,1,Open,0,605.4,0.0,,0
1040,4673,20260609,,20260609,4,10,2,1-9,Starter,1,Open,0,553.32,0.0,,0
1041,4680,20260609,20260619,20260619,6,16,1,10-49,Pro,1,Won,1,1501.22,1402.07,10,0
1042,4686,20260607,,20260607,1,1,3,1-9,Starter,1,Open,0,582.96,0.0,,0
1043,4687,20260605,20260615,20260615,1,2,3,1-9,Starter,1,Lost,0,603.08,0.0,10,0
1044,4691,20260605,20260624,20260624,3,7,4,10-49,Pro,1,Lost,0,1528.65,0.0,19,0
1045,4699,20260610,,20260610,4,11,5,50+,Group,2,Open,0,6374.16,0.0,,0
1046,4704,20260609,20260630,20260630,5,13,7,1-9,Pro,1,Won,1,1493.93,1501.05,21,0
1047,4705,20260607,20260622,20260622,5,14,3,1-9,Pro,1,Won,1,1299.95,1220.41,15,0
1048,4707,20260608,,20260608,5,14,1,1-9,Starter,1,Open,0,529.86,0.0,,0
1049,4709,20260609,20260622,20260622,6,16,8,1-9,Starter,1,Lost,0,531.82,0.0,13,0
1050,4710,20260605,20260616,20260616,6,17,8,10-49,Pro,1,Won,1,1453.31,1240.47,11,0
1051,4713,20260608,,20260608,7,19,1,50+,Group,4,Open,0,13939.39,0.0,,0
1052,4715,20260612,,20260612,7,19,4,1-9,Starter,1,Open,0,609.33,0.0,,0
1053,4717,20260605,,20260605,1,1,8,10-49,Group,4,Open,0,13443.41,0.0,,0
1054,4721,20260609,20260625,20260625,3,7,3,1-9,Starter,1,Lost,0,569.96,0.0,16,0
1055,4724,20260611,,20260611,4,10,6,50+,Group,4,Open,0,13512.86,0.0,,0
1056,4727,20260610,,20260610,5,13,1,1-9,Pro,1,Open,0,1294.89,0.0,,0
1057,4733,20260606,20260616,20260616,6,17,6,1-9,Starter,1,Lost,0,614.65,0.0,10,0
1058,4735,20260607,20260627,20260627,6,18,3,10-49,Starter,1,Lost,0,646.2,0.0,20,0
1059,4736,20260607,20260617,20260617,7,19,4,1-9,Starter,1,Lost,0,574.14,0.0,10,0
1060,4737,20260612,,20260612,7,19,8,1-9,Pro,1,Open,0,1381.52,0.0,,0
1061,4759,20260607,20260620,20260620,5,13,4,1-9,Pro,1,Lost,0,1334.17,0.0,13,0
1062,4762,20260612,,20260612,5,15,1,10-49,Pro,1,Open,0,1356.55,0.0,,0
1063,4767,20260613,,20260613,6,16,6,10-49,Group,3,Open,0,10898.92,0.0,,0
1064,4770,20260612,,20260612,6,17,1,1-9,Starter,1,Open,0,557.21,0.0,,0
1065,4771,20260608,20260627,20260627,6,17,1,10-49,Pro,1,Lost,0,1373.55,0.0,19,0
1066,4772,20260612,20260627,20260627,7,20,2,10-49,Pro,1,Lost,0,1478.58,0.0,15,0
1067,4773,20260615,20260623,20260623,1,1,1,1-9,Pro,1,Lost,0,1381.78,0.0,8,0
1068,4786,20260611,,20260611,4,11,7,1-9,Starter,1,Open,0,537.57,0.0,,0
1069,4787,20260607,20260624,20260624,4,12,1,1-9,Starter,1,Lost,0,543.93,0.0,17,0
1070,4790,20260610,,20260610,5,13,5,1-9,Starter,1,Open,0,591.26,0.0,,0
1071,4791,20260607,20260629,20260629,5,14,2,10-49,Pro,1,Won,1,1378.53,1264.42,22,0
1072,4792,20260609,20260625,20260625,5,14,6,10-49,Starter,1,Lost,0,535.57,0.0,16,0
1073,4794,20260611,,20260611,6,17,1,10-49,Group,5,Open,0,18307.93,0.0,,0
1074,4796,20260613,,20260613,7,19,4,10-49,Pro,1,Open,0,1466.36,0.0,,0
1075,4811,20260610,20260629,20260629,7,19,7,10-49,Pro,1,Won,1,1481.72,1361.06,19,0
1076,4812,20260610,,20260610,7,20,2,1-9,Starter,1,Open,0,610.05,0.0,,0
1077,4829,20260615,,20260615,4,11,3,10-49,Group,2,Open,0,7096.33,0.0,,0
1078,4832,20260616,20260629,20260629,5,13,7,1-9,Starter,1,Lost,0,577.89,0.0,13,0
1079,4834,20260614,20260624,20260624,5,14,1,1-9,Starter,1,Won,1,586.94,535.96,10,0
1080,4851,20260615,,20260615,4,10,1,50+,Pro,1,Open,0,1446.76,0.0,,0
1081,4861,20260612,20260625,20260625,6,16,8,1-9,Pro,1,Lost,0,1508.56,0.0,13,0
1082,4862,20260612,,20260612,6,16,7,1-9,Starter,1,Open,0,642.95,0.0,,0
1083,4864,20260612,,20260612,7,20,6,10-49,Pro,1,Open,0,1452.91,0.0,,0
1084,4869,20260612,20260628,20260628,7,21,1,10-49,Pro,1,Lost,0,1432.94,0.0,16,0
1085,4871,20260616,,20260616,2,5,4,1-9,Starter,1,Open,0,596.83,0.0,,0
1086,4880,20260619,,20260619,3,7,1,1-9,Pro,1,Open,0,1313.85,0.0,,0
1087,4889,20260611,,20260611,4,10,5,50+,Pro,1,Open,0,1337.49,0.0,,0
1088,4892,20260614,,20260614,5,13,3,1-9,Pro,1,Open,0,1360.62,0.0,,0
1089,4895,20260615,,20260615,5,13,4,1-9,Pro,1,Open,0,1486.79,0.0,,0
1090,4901,20260616,,20260616,7,19,1,10-49,Pro,1,Open,0,1422.74,0.0,,0
1091,4903,20260612,20260618,20260618,7,19,6,1-9,Pro,1,Won,1,1410.59,1205.46,6,0
1092,4917,20260619,,20260619,4,10,5,10-49,Pro,1,Open,0,1353.17,0.0,,0
1093,4918,20260613,,20260613,4,11,4,50+,Group,2,Open,0,6935.32,0.0,,0
1094,4919,20260613,20260625,20260625,4,11,6,10-49,Starter,1,Won,1,628.92,635.53,12,0
