lead_id,created_date_key,channel_id,campaign_id,region_id,company_size,business_type,lead_score,is_mql,is_sql
4141,20260512,3,8,2,10-49,Restaurant,69,0,0
4142,20260512,3,9,6,1-9,Snack,30,1,0
4143,20260512,4,10,3,10-49,Restaurant,59,1,0
4144,20260512,4,10,2,50+,Snack,49,0,0
4145,20260512,4,10,7,1-9,Snack,61,1,0
4146,20260512,4,11,5,1-9,Bar,40,0,0
4147,20260512,4,12,6,1-9,Restaurant,77,1,1
4148,20260512,5,13,5,1-9,Café,32,0,0
4149,20260512,5,13,5,10-49,Restaurant,47,1,0
4150,20260512,5,14,3,50+,Bar,71,1,1
4151,20260512,5,14,2,1-9,Snack,78,1,0
4152,20260512,5,14,2,10-49,Restaurant,65,1,1
4153,20260512,5,14,3,50+,Restaurant,63,1,1
4154,20260512,5,15,5,10-49,Café,53,0,0
4155,20260512,6,17,4,50+,Restaurant,73,1,0
4156,20260512,6,18,3,1-9,Restaurant,51,1,0
4157,20260512,7,21,1,1-9,Café,74,1,1
4158,20260512,7,21,1,1-9,Hotel,21,0,0
4159,20260512,7,21,7,1-9,Restaurant,56,1,1
4160,20260513,1,1,6,1-9,Restaurant,58,1,1
4161,20260513,1,2,2,50+,Snack,66,1,0
4162,20260513,2,4,6,1-9,Restaurant,62,1,1
4163,20260513,2,4,2,1-9,Bar,85,1,1
4164,20260513,3,7,1,1-9,Café,41,0,0
4165,20260513,3,7,5,1-9,Bar,36,0,0
4166,20260513,3,7,3,10-49,Restaurant,33,0,0
4167,20260513,3,7,5,1-9,Hotel,0,0,0
4168,20260513,3,7,3,50+,Bar,27,0,0
4169,20260513,3,7,4,10-49,Hotel,16,0,0
4170,20260513,3,8,4,1-9,Hotel,43,0,0
4171,20260513,3,8,5,10-49,Bar,52,1,0
4172,20260513,3,9,4,1-9,Restaurant,42,1,0
4173,20260513,4,10,2,1-9,Restaurant,50,0,0
4174,20260513,4,10,5,1-9,Snack,56,1,0
4175,20260513,4,10,3,1-9,Snack,48,1,0
4176,20260513,4,10,2,1-9,Snack,60,0,0
4177,20260513,4,11,1,1-9,Snack,25,0,0
4178,20260513,4,12,6,10-49,Restaurant,76,1,1
4179,20260513,5,13,2,50+,Restaurant,80,1,1
4180,20260513,5,13,6,1-9,Bar,56,1,1
4181,20260513,5,13,2,1-9,Restaurant,47,1,0
4182,20260513,5,13,2,1-9,Restaurant,68,1,1
4183,20260513,5,13,8,10-49,Hotel,70,1,1
4184,20260513,5,13,4,1-9,Café,60,1,1
4185,20260513,5,14,2,1-9,Restaurant,46,1,1
4186,20260513,5,14,6,1-9,Café,62,0,0
4187,20260513,5,14,3,1-9,Bar,59,1,0
4188,20260513,5,14,1,1-9,Café,58,1,0
4189,20260513,5,15,4,10-49,Restaurant,64,1,1
4190,20260513,6,16,6,1-9,Restaurant,45,1,0
4191,20260513,6,17,2,1-9,Restaurant,81,0,0
4192,20260513,7,19,1,1-9,Café,65,1,1
4193,20260513,7,19,3,1-9,Restaurant,64,1,0
4194,20260513,7,21,1,10-49,Snack,57,0,0
4195,20260514,1,1,2,10-49,Restaurant,82,1,1
4196,20260514,1,1,3,10-49,Café,54,1,0
4197,20260514,1,2,1,1-9,Hotel,39,0,0
4198,20260514,3,7,6,10-49,Restaurant,14,0,0
4199,20260514,3,7,2,50+,Restaurant,43,0,0
4200,20260514,3,7,5,1-9,Restaurant,18,0,0
4201,20260514,3,7,2,1-9,Restaurant,43,1,0
4202,20260514,3,8,5,1-9,Snack,15,0,0
4203,20260514,3,8,8,10-49,Restaurant,21,0,0
4204,20260514,4,10,1,1-9,Restaurant,55,0,0
4205,20260514,4,10,6,1-9,Restaurant,56,0,0
4206,20260514,4,10,1,10-49,Restaurant,85,1,1
4207,20260514,4,11,2,1-9,Hotel,47,0,0
4208,20260514,4,11,1,1-9,Snack,46,0,0
4209,20260514,5,14,5,50+,Restaurant,73,1,0
4210,20260514,5,14,2,1-9,Snack,58,1,1
4211,20260514,5,14,5,50+,Restaurant,100,1,1
4212,20260514,5,15,4,1-9,Hotel,79,0,0
4213,20260514,6,16,6,10-49,Restaurant,71,1,0
4214,20260514,6,16,1,1-9,Bar,76,1,0
4215,20260514,6,16,1,10-49,Restaurant,72,1,1
4216,20260514,6,16,8,1-9,Bar,70,0,0
4217,20260514,6,17,5,1-9,Café,90,1,1
4218,20260514,6,18,7,10-49,Restaurant,44,0,0
4219,20260514,6,18,1,1-9,Restaurant,50,0,0
4220,20260515,1,1,8,1-9,Snack,62,0,0
4221,20260515,2,4,8,50+,Snack,100,1,1
4222,20260515,3,8,3,1-9,Restaurant,33,1,0
4223,20260515,3,8,5,50+,Hotel,28,0,0
4224,20260515,3,8,2,10-49,Café,32,0,0
4225,20260515,3,9,5,10-49,Bar,41,0,0
4226,20260515,4,10,5,1-9,Restaurant,50,1,1
4227,20260515,4,10,1,10-49,Café,53,0,0
4228,20260515,4,10,3,10-49,Bar,49,1,1
4229,20260515,4,12,5,50+,Restaurant,65,1,1
4230,20260515,4,12,6,10-49,Snack,57,1,1
4231,20260515,4,12,7,10-49,Bar,77,1,1
4232,20260515,5,13,4,10-49,Snack,61,0,0
4233,20260515,5,13,1,10-49,Snack,62,0,0
4234,20260515,5,13,2,10-49,Bar,77,1,0
4235,20260515,5,13,5,1-9,Hotel,66,1,1
4236,20260515,5,13,6,1-9,Restaurant,66,1,0
4237,20260515,5,13,1,1-9,Hotel,64,1,1
4238,20260515,5,14,2,50+,Restaurant,56,0,0
4239,20260515,5,14,3,10-49,Hotel,54,0,0
4240,20260515,5,14,6,1-9,Restaurant,71,1,0
4241,20260515,6,16,2,10-49,Restaurant,83,1,0
4242,20260515,6,17,5,10-49,Restaurant,48,0,0
4243,20260515,6,17,3,10-49,Restaurant,61,1,1
4244,20260515,7,19,3,1-9,Bar,81,1,1
4245,20260515,7,20,2,1-9,Restaurant,65,1,0
4246,20260515,7,20,3,10-49,Bar,77,1,0
4247,20260516,1,3,4,1-9,Bar,65,1,1
4248,20260516,1,3,1,1-9,Bar,62,1,0
4249,20260516,2,6,6,50+,Bar,57,0,0
4250,20260516,3,7,1,10-49,Snack,27,0,0
4251,20260516,3,8,5,10-49,Restaurant,40,1,0
4252,20260516,3,9,2,1-9,Bar,47,0,0
4253,20260516,3,9,5,1-9,Restaurant,47,0,0
4254,20260516,4,12,2,1-9,Bar,60,1,1
4255,20260516,5,13,6,1-9,Restaurant,65,0,0
4256,20260516,5,13,7,1-9,Restaurant,54,0,0
4257,20260516,5,14,5,1-9,Restaurant,67,0,0
4258,20260516,5,14,1,10-49,Snack,65,0,0
4259,20260516,6,17,3,1-9,Restaurant,65,1,1
4260,20260516,7,19,4,1-9,Bar,96,1,1
4261,20260516,7,19,3,1-9,Bar,64,1,1
4262,20260516,7,19,7,10-49,Snack,57,1,1
4263,20260516,7,19,7,1-9,Snack,91,1,1
4264,20260516,7,20,4,1-9,Bar,68,0,0
4265,20260517,1,1,5,1-9,Restaurant,57,0,0
4266,20260517,1,1,4,10-49,Restaurant,67,0,0
4267,20260517,2,4,1,1-9,Restaurant,71,0,0
4268,20260517,3,7,1,10-49,Restaurant,43,0,0
4269,20260517,3,7,8,10-49,Restaurant,16,0,0
4270,20260517,3,7,1,10-49,Restaurant,34,0,0
4271,20260517,3,0,8,10-49,Bar,46,0,0
4272,20260517,3,9,5,10-49,Café,36,0,0
4273,20260517,4,11,5,1-9,Bar,37,0,0
4274,20260517,4,11,5,1-9,Snack,40,0,0
4275,20260517,4,12,1,50+,Hotel,80,1,0
4276,20260517,5,14,7,10-49,Restaurant,68,1,1
4277,20260517,6,16,2,10-49,Hotel,78,1,1
4278,20260517,6,16,3,1-9,Snack,47,0,0
4279,20260517,6,16,1,1-9,Snack,57,1,0
4280,20260518,1,1,6,1-9,Restaurant,30,0,0
4281,20260518,1,1,1,10-49,Restaurant,79,1,0
4282,20260518,1,1,5,1-9,Restaurant,48,0,0
4283,20260518,1,1,2,10-49,Restaurant,51,0,0
4284,20260518,1,3,5,1-9,Snack,46,1,1
4285,20260518,1,3,5,1-9,Restaurant,47,1,0
4286,20260518,3,7,7,1-9,Restaurant,16,0,0
4287,20260518,3,7,8,1-9,Bar,25,0,0
4288,20260518,3,8,1,1-9,Restaurant,47,0,0
4289,20260518,3,8,6,1-9,Restaurant,24,0,0
4290,20260518,3,8,3,10-49,Café,47,1,0
4291,20260518,4,10,1,1-9,Restaurant,64,1,0
4292,20260518,4,10,5,1-9,Restaurant,26,0,0
4293,20260518,4,10,2,10-49,Café,55,0,0
4294,20260518,4,10,8,10-49,Restaurant,65,1,0
4295,20260518,4,10,8,1-9,Bar,59,1,1
4296,20260518,4,11,8,10-49,Restaurant,55,1,0
4297,20260518,4,11,6,10-49,Snack,41,0,0
4298,20260518,4,11,3,1-9,Restaurant,78,1,0
4299,20260518,4,12,1,1-9,Snack,53,1,1
4300,20260518,4,12,3,1-9,Café,47,0,0
4301,20260518,5,13,2,1-9,Bar,67,0,0
4302,20260518,5,13,2,1-9,Restaurant,79,1,1
4303,20260518,5,14,4,1-9,Restaurant,73,0,0
4304,20260518,6,16,1,1-9,Snack,57,1,1
4305,20260518,6,17,6,1-9,Restaurant,71,1,1
4306,20260518,6,17,1,1-9,Café,59,1,0
4307,20260518,6,17,6,1-9,Snack,75,1,0
4308,20260518,6,17,4,10-49,Hotel,55,0,0
4309,20260518,7,19,4,1-9,Restaurant,68,1,1
4310,20260518,7,20,6,1-9,Restaurant,58,0,0
4311,20260518,7,21,2,1-9,Restaurant,87,1,1
4312,20260519,1,2,8,10-49,Restaurant,50,1,0
4313,20260519,1,3,5,1-9,Snack,29,0,0
4314,20260519,3,7,2,10-49,Restaurant,45,0,0
4315,20260519,3,7,3,1-9,Restaurant,19,0,0
4316,20260519,3,8,7,50+,Bar,41,0,0
4317,20260519,3,8,8,10-49,Restaurant,53,0,0
4318,20260519,4,10,2,1-9,Restaurant,56,0,0
4319,20260519,4,10,2,10-49,Café,81,1,1
4320,20260519,4,10,1,1-9,Restaurant,31,0,0
4321,20260519,4,10,2,1-9,Restaurant,38,0,0
4322,20260519,4,11,5,1-9,Café,53,0,0
4323,20260519,4,11,5,1-9,Restaurant,54,1,0
4324,20260519,5,13,3,1-9,Restaurant,72,0,0
4325,20260519,5,13,8,50+,Restaurant,89,1,0
4326,20260519,6,16,4,1-9,Hotel,71,1,0
4327,20260519,6,17,5,10-49,Café,77,1,1
4328,20260519,6,17,1,10-49,Restaurant,50,1,0
4329,20260519,7,20,5,1-9,Snack,83,1,1
4330,20260520,1,1,1,10-49,Café,66,1,1
4331,20260520,1,1,3,1-9,Snack,51,0,0
4332,20260520,1,1,1,1-9,Restaurant,57,0,0
4333,20260520,1,1,6,1-9,Café,60,1,0
4334,20260520,1,1,3,10-49,Bar,60,1,1
4335,20260520,1,3,8,50+,Café,69,1,0
4336,20260520,1,3,1,10-49,Restaurant,75,1,0
4337,20260520,3,7,1,1-9,Restaurant,44,0,0
4338,20260520,3,7,1,1-9,Hotel,12,0,0
4339,20260520,3,7,1,10-49,Restaurant,45,0,0
4340,20260520,3,7,5,10-49,Snack,36,0,0
4341,20260520,3,8,7,10-49,Restaurant,31,0,0
4342,20260520,3,9,1,1-9,Restaurant,27,0,0
4343,20260520,4,10,3,1-9,Restaurant,71,1,1
4344,20260520,4,10,4,10-49,Café,55,1,0
4345,20260520,4,10,8,1-9,Snack,93,1,1
4346,20260520,4,10,5,1-9,Café,68,0,0
4347,20260520,4,11,6,1-9,Café,51,0,0
4348,20260520,4,11,4,50+,Bar,60,1,0
4349,20260520,4,11,6,1-9,Snack,58,0,0
4350,20260520,4,12,1,1-9,Bar,47,0,0
4351,20260520,5,14,1,1-9,Bar,61,0,0
4352,20260520,6,16,5,10-49,Hotel,77,0,0
4353,20260520,6,17,2,10-49,Café,46,0,0
4354,20260520,7,19,5,10-49,Snack,76,0,0
4355,20260520,7,21,6,10-49,Snack,67,1,1
4356,20260520,7,21,7,50+,Restaurant,79,1,1
4357,20260521,1,1,3,1-9,Restaurant,76,1,0
4358,20260521,1,1,2,1-9,Restaurant,87,1,0
4359,20260521,1,1,5,1-9,Restaurant,45,1,0
4360,20260521,2,6,1,50+,Snack,75,1,0
4361,20260521,2,6,7,1-9,Restaurant,43,1,0
4362,20260521,3,7,7,10-49,Restaurant,19,0,0
4363,20260521,3,7,1,1-9,Bar,20,0,0
4364,20260521,3,7,6,1-9,Restaurant,16,0,0
4365,20260521,3,7,5,1-9,Hotel,36,0,0
4366,20260521,3,7,1,50+,Restaurant,42,0,0
4367,20260521,3,7,3,1-9,Restaurant,24,1,0
4368,20260521,3,7,3,1-9,Restaurant,13,0,0
4369,20260521,3,7,2,1-9,Hotel,33,0,0
4370,20260521,3,7,1,1-9,Bar,33,1,0
4371,20260521,3,7,4,1-9,Restaurant,32,1,0
4372,20260521,3,7,5,50+,Snack,45,0,0
4373,20260521,3,8,8,50+,Café,60,1,0
4374,20260521,3,8,4,1-9,Restaurant,24,0,0
4375,20260521,4,10,5,1-9,Bar,57,1,1
4376,20260521,4,10,1,1-9,Snack,57,0,0
4377,20260521,4,10,3,10-49,Café,77,1,1
4378,20260521,4,11,7,10-49,Restaurant,41,1,0
4379,20260521,4,11,3,1-9,Restaurant,44,0,0
4380,20260521,4,11,7,1-9,Bar,33,0,0
4381,20260521,4,11,7,1-9,Restaurant,23,0,0
4382,20260521,4,11,6,50+,Restaurant,63,1,0
4383,20260521,5,13,4,10-49,Restaurant,48,0,0
4384,20260521,5,15,4,1-9,Restaurant,79,1,1
4385,20260521,6,16,7,1-9,Restaurant,58,0,0
4386,20260521,6,16,5,1-9,Restaurant,67,1,1
4387,20260521,6,16,2,1-9,Snack,69,0,0
4388,20260521,6,17,6,10-49,Restaurant,75,1,1
4389,20260521,6,17,8,1-9,Hotel,67,1,1
4390,20260521,6,18,7,1-9,Café,28,0,0
4391,20260521,7,19,1,50+,Café,92,1,1
4392,20260521,7,20,4,1-9,Restaurant,65,1,1
4393,20260522,1,1,1,1-9,Restaurant,49,0,0
4394,20260522,1,1,2,1-9,Restaurant,48,0,0
4395,20260522,1,1,3,1-9,Snack,63,0,0
4396,20260522,1,2,6,1-9,Restaurant,69,1,0
4397,20260522,1,3,4,1-9,Bar,43,1,0
4398,20260522,2,4,3,50+,Bar,74,1,1
4399,20260522,2,5,1,1-9,Restaurant,67,1,1
4400,20260522,3,7,6,50+,Restaurant,28,1,0
4401,20260522,3,7,2,10-49,Bar,25,0,0
4402,20260522,3,7,1,1-9,Snack,13,0,0
4403,20260522,3,7,5,1-9,Restaurant,31,0,0
4404,20260522,3,7,2,10-49,Snack,48,1,1
4405,20260522,3,7,1,1-9,Restaurant,56,1,0
4406,20260522,3,0,7,50+,Bar,45,0,0
4407,20260522,4,10,1,1-9,Hotel,37,0,0
4408,20260522,4,10,2,1-9,Café,57,1,0
4409,20260522,4,10,2,1-9,Bar,67,1,1
4410,20260522,4,11,1,1-9,Restaurant,30,0,0
4411,20260522,4,11,7,50+,Restaurant,57,1,1
4412,20260522,4,11,7,10-49,Restaurant,65,1,1
4413,20260522,4,12,1,1-9,Restaurant,95,1,1
4414,20260522,5,13,8,1-9,Café,46,0,0
4415,20260522,5,13,2,1-9,Bar,41,1,1
4416,20260522,5,14,2,10-49,Restaurant,56,0,0
4417,20260522,6,16,6,10-49,Snack,76,0,0
4418,20260522,6,16,1,10-49,Restaurant,56,0,0
4419,20260522,6,17,1,1-9,Restaurant,86,1,1
4420,20260522,7,20,7,1-9,Restaurant,64,1,1
4421,20260522,7,21,5,10-49,Restaurant,85,1,1
4422,20260522,7,21,4,1-9,Restaurant,63,0,0
4423,20260523,1,1,4,1-9,Hotel,50,1,1
4424,20260523,3,7,3,10-49,Restaurant,12,0,0
4425,20260523,3,7,7,1-9,Restaurant,20,0,0
4426,20260523,3,7,1,1-9,Bar,26,0,0
4427,20260523,3,7,5,10-49,Café,36,0,0
4428,20260523,3,7,3,1-9,Restaurant,28,0,0
4429,20260523,3,8,5,1-9,Restaurant,30,0,0
4430,20260523,3,8,7,10-49,Restaurant,,0,0
4431,20260523,3,9,4,10-49,Restaurant,51,1,1
4432,20260523,4,10,1,1-9,Restaurant,56,0,0
4433,20260523,4,10,1,1-9,Restaurant,56,1,0
4434,20260523,4,10,1,10-49,Snack,90,1,1
4435,20260523,4,11,7,1-9,Restaurant,40,1,0
4436,20260523,4,12,8,10-49,Restaurant,72,1,0
4437,20260523,6,16,1,1-9,Bar,54,1,1
4438,20260523,6,16,4,1-9,Snack,75,1,0
4439,20260523,6,17,7,1-9,Restaurant,52,1,1
4440,20260523,6,17,1,1-9,Bar,64,1,0
4441,20260523,6,17,8,1-9,Café,79,1,1
4442,20260524,1,1,1,1-9,Restaurant,61,1,1
4443,20260524,2,4,1,10-49,Restaurant,88,1,1
4444,20260524,3,7,7,1-9,Restaurant,19,0,0
4445,20260524,3,8,5,10-49,Hotel,35,1,0
4446,20260524,3,8,7,10-49,Restaurant,23,0,0
4447,20260524,3,8,4,1-9,Bar,38,0,0
4448,20260524,3,9,6,10-49,Bar,79,1,1
4449,20260524,4,10,6,1-9,Restaurant,60,0,0
4450,20260524,4,10,6,50+,Hotel,79,1,0
4451,20260524,4,10,2,50+,Restaurant,69,1,1
4452,20260524,4,11,5,10-49,Restaurant,57,0,0
4453,20260524,4,11,8,10-49,Café,51,0,0
4454,20260524,5,13,1,1-9,Café,53,0,0
4455,20260524,5,13,4,1-9,Snack,47,0,0
4456,20260524,5,13,2,1-9,Restaurant,41,1,1
4457,20260524,5,14,1,1-9,Café,84,1,1
4458,20260524,5,14,1,50+,Restaurant,51,1,1
4459,20260524,6,18,1,1-9,Bar,53,1,1
4460,20260524,6,18,3,10-49,Café,63,1,1
4461,20260524,7,19,2,1-9,Café,48,0,0
4462,20260524,7,19,6,10-49,Café,67,1,1
4463,20260524,7,20,6,1-9,Snack,84,1,1
4464,20260524,7,20,6,1-9,Bar,61,0,0
4465,20260525,3,7,1,1-9,Restaurant,0,0,0
4466,20260525,3,8,3,1-9,Bar,5,0,0
4467,20260525,3,9,1,1-9,Hotel,42,0,0
4468,20260525,4,10,7,1-9,Bar,33,0,0
4469,20260525,4,10,2,10-49,Restaurant,59,1,0
4470,20260525,4,11,2,1-9,Restaurant,51,0,0
4471,20260525,4,11,8,50+,Snack,41,0,0
4472,20260525,4,12,4,10-49,Restaurant,79,0,0
4473,20260525,5,13,6,10-49,Restaurant,59,0,0
4474,20260525,5,13,2,10-49,Restaurant,56,1,1
4475,20260525,5,13,6,1-9,Restaurant,52,0,0
4476,20260525,5,14,5,10-49,Restaurant,45,0,0
4477,20260525,6,16,3,1-9,Restaurant,66,1,1
4478,20260525,6,17,3,1-9,Restaurant,47,0,0
4479,20260525,6,17,1,10-49,Bar,91,1,1
4480,20260525,6,17,5,50+,Bar,86,1,0
4481,20260525,6,17,1,1-9,Restaurant,59,0,0
4482,20260525,6,18,7,10-49,Bar,61,1,0
4483,20260525,6,18,6,1-9,Snack,52,1,0
4484,20260525,6,18,1,10-49,Snack,38,0,0
4485,20260525,7,19,1,10-49,Restaurant,81,1,1
4486,20260525,7,19,5,10-49,Hotel,100,1,0
4487,20260525,7,21,3,10-49,Snack,77,1,1
4488,20260526,1,2,8,1-9,Hotel,32,0,0
4489,20260526,1,3,7,1-9,Restaurant,28,1,0
4490,20260526,2,6,7,10-49,Restaurant,74,0,0
4491,20260526,3,7,7,10-49,Snack,50,1,0
4492,20260526,3,7,6,1-9,Restaurant,27,0,0
4493,20260526,3,7,7,1-9,Hotel,34,0,0
4494,20260526,3,7,5,50+,Restaurant,38,1,0
4495,20260526,3,7,2,10-49,Bar,26,1,0
4496,20260526,3,8,3,10-49,Bar,30,0,0
4497,20260526,3,9,2,1-9,Restaurant,25,0,0
4498,20260526,3,9,6,10-49,Restaurant,57,1,1
4499,20260526,4,10,5,1-9,Café,36,0,0
4500,20260526,4,10,6,10-49,Restaurant,68,1,0
4501,20260526,4,10,1,1-9,Bar,66,0,0
4502,20260526,4,11,3,1-9,Restaurant,49,1,1
4503,20260526,4,11,5,1-9,Restaurant,26,0,0
4504,20260526,4,11,1,1-9,Hotel,33,1,1
4505,20260526,4,12,3,1-9,Bar,64,0,0
4506,20260526,5,14,4,1-9,Hotel,61,0,0
4507,20260526,5,15,6,10-49,Hotel,76,1,1
4508,20260526,5,15,1,1-9,Restaurant,63,1,1
4509,20260526,6,16,8,50+,Restaurant,63,0,0
4510,20260526,6,16,2,1-9,Snack,68,1,1
4511,20260526,6,16,8,10-49,Restaurant,92,1,1
4512,20260526,6,17,8,1-9,Bar,68,0,0
4513,20260526,6,18,2,1-9,Restaurant,52,0,0
4514,20260526,7,19,8,1-9,Bar,72,1,1
4515,20260526,7,19,1,1-9,Restaurant,50,0,0
4516,20260526,7,19,3,1-9,Restaurant,54,1,1
4517,20260526,7,19,6,10-49,Bar,72,1,1
4518,20260526,7,20,5,10-49,Restaurant,90,1,1
4519,20260526,7,21,6,10-49,Restaurant,82,1,1
4520,20260527,1,2,1,10-49,Snack,62,1,0
4521,20260527,3,7,3,10-49,Restaurant,39,0,0
4522,20260527,3,7,5,1-9,Hotel,18,0,0
4523,20260527,3,7,5,1-9,Restaurant,0,0,0
4524,20260527,3,0,4,10-49,Restaurant,12,0,0
4525,20260527,3,8,6,50+,Restaurant,35,0,0
4526,20260527,4,10,5,1-9,Restaurant,60,0,0
4527,20260527,4,10,2,1-9,Café,43,1,1
4528,20260527,4,11,2,10-49,Restaurant,60,0,0
4529,20260527,5,13,1,1-9,Snack,54,1,1
4530,20260527,5,13,8,1-9,Restaurant,45,0,0
4531,20260527,5,13,6,10-49,Snack,49,1,1
4532,20260527,5,13,4,1-9,Hotel,94,1,0
4533,20260527,5,14,6,1-9,Snack,44,0,0
4534,20260527,5,15,6,10-49,Restaurant,42,0,0
4535,20260527,6,16,4,1-9,Bar,60,1,0
4536,20260527,6,17,7,1-9,Restaurant,53,0,0
4537,20260527,6,18,3,1-9,Restaurant,45,0,0
4538,20260527,6,18,6,1-9,Restaurant,57,0,0
4539,20260527,6,18,6,1-9,Restaurant,64,0,0
4540,20260527,7,20,6,10-49,Snack,62,1,0
4541,20260528,1,1,6,1-9,Bar,44,0,0
4542,20260528,1,2,5,1-9,Restaurant,27,1,1
4543,20260528,1,2,6,1-9,Restaurant,47,0,0
4544,20260528,3,7,5,10-49,Café,21,0,0
4545,20260528,3,7,2,1-9,Snack,20,0,0
4546,20260528,3,7,3,1-9,Bar,40,0,0
4547,20260528,3,7,4,1-9,Restaurant,51,0,0
4548,20260528,3,7,2,10-49,Snack,21,0,0
4549,20260528,3,7,5,1-9,Snack,24,1,0
4550,20260528,3,8,6,1-9,Bar,11,0,0
4551,20260528,3,8,2,1-9,Restaurant,29,0,0
4552,20260528,3,9,8,1-9,Restaurant,21,0,0
4553,20260528,3,9,2,1-9,Restaurant,43,1,0
4554,20260528,4,10,1,1-9,Hotel,40,0,0
4555,20260528,4,10,2,1-9,Restaurant,63,1,0
4556,20260528,4,10,6,10-49,Snack,75,0,0
4557,20260528,4,10,1,1-9,Snack,48,1,0
4558,20260528,4,11,8,10-49,Bar,72,1,1
4559,20260528,5,13,8,1-9,Café,40,0,0
4560,20260528,5,13,5,10-49,Café,92,1,1
4561,20260528,5,13,7,1-9,Restaurant,76,0,0
4562,20260528,5,14,3,10-49,Restaurant,50,1,1
4563,20260528,5,14,3,1-9,Café,43,0,0
4564,20260528,6,16,5,1-9,Bar,69,1,0
4565,20260528,6,18,8,10-49,Café,36,0,0
4566,20260528,6,18,2,50+,Restaurant,72,1,0
4567,20260528,7,21,3,50+,Snack,55,0,0
4568,20260529,1,1,1,1-9,Bar,46,0,0
4569,20260529,1,1,3,1-9,Bar,46,0,0
4570,20260529,1,2,1,1-9,Bar,30,0,0
4571,20260529,2,6,3,50+,Restaurant,54,0,0
4572,20260529,3,7,2,1-9,Bar,49,1,0
4573,20260529,3,7,1,1-9,Snack,9,0,0
4574,20260529,3,7,1,1-9,Bar,24,0,0
4575,20260529,3,7,1,1-9,Bar,24,0,0
4576,20260529,3,8,2,1-9,Restaurant,29,0,0
4577,20260529,3,8,8,1-9,Bar,34,0,0
4578,20260529,3,8,3,1-9,Snack,14,0,0
4579,20260529,3,8,1,10-49,Bar,48,1,1
4580,20260529,3,8,1,10-49,Restaurant,34,0,0
4581,20260529,3,8,1,10-49,Restaurant,25,0,0
4582,20260529,3,8,2,1-9,Snack,18,0,0
4583,20260529,3,9,5,10-49,Snack,50,0,0
4584,20260529,4,10,2,50+,Restaurant,91,1,1
4585,20260529,4,10,4,50+,Bar,60,1,0
4586,20260529,4,10,6,1-9,Snack,74,1,1
4587,20260529,4,10,4,10-49,Restaurant,66,1,0
4588,20260529,4,10,3,1-9,Snack,31,1,1
4589,20260529,4,11,5,10-49,Bar,64,1,0
4590,20260529,5,13,4,1-9,Restaurant,46,0,0
4591,20260529,5,13,1,1-9,Bar,41,1,0
4592,20260529,5,13,7,1-9,Restaurant,31,0,0
4593,20260529,5,13,1,1-9,Bar,49,0,0
4594,20260529,5,13,6,10-49,Restaurant,40,0,0
4595,20260529,5,13,5,1-9,Restaurant,53,1,1
4596,20260529,5,13,8,1-9,Bar,43,0,0
4597,20260529,5,13,5,10-49,Restaurant,82,1,1
4598,20260529,5,14,3,1-9,Café,58,1,0
4599,20260529,6,16,6,10-49,Hotel,72,1,0
4600,20260529,6,16,1,50+,Restaurant,79,0,0
4601,20260529,6,17,3,10-49,Restaurant,80,1,1
4602,20260529,6,17,7,1-9,Restaurant,62,1,1
4603,20260529,6,17,5,10-49,Bar,61,0,0
4604,20260529,6,18,5,1-9,Bar,46,1,0
4605,20260529,6,18,3,10-49,Snack,75,0,0
4606,20260529,7,19,2,1-9,Snack,84,1,1
4607,20260529,7,20,7,1-9,Bar,75,1,1
4608,20260529,7,21,4,1-9,Restaurant,67,1,0
4609,20260530,1,1,5,1-9,Hotel,74,1,0
4610,20260530,1,1,7,1-9,Restaurant,42,0,0
4611,20260530,1,1,7,10-49,Hotel,48,1,0
4612,20260530,1,2,6,10-49,Restaurant,51,1,0
4613,20260530,1,2,7,1-9,Hotel,36,1,0
4614,20260530,1,3,1,1-9,Bar,83,1,1
4615,20260530,3,7,7,1-9,Bar,24,0,0
4616,20260530,3,7,2,1-9,Café,14,0,0
4617,20260530,3,7,7,1-9,Restaurant,22,0,0
4618,20260530,3,7,3,10-49,Café,0,0,0
4619,20260530,3,8,1,50+,Restaurant,47,0,0
4620,20260530,3,9,2,1-9,Restaurant,38,0,0
4621,20260530,4,10,3,1-9,Restaurant,57,0,0
4622,20260530,5,13,7,50+,Snack,69,1,1
4623,20260530,5,15,5,1-9,Restaurant,46,0,0
4624,20260530,6,18,5,1-9,Bar,55,1,0
4625,20260530,7,19,1,1-9,Restaurant,61,1,1
4626,20260530,7,20,1,1-9,Restaurant,94,1,1
4627,20260530,7,20,8,1-9,Restaurant,83,1,1
4628,20260530,7,20,2,1-9,Bar,67,0,0
4629,20260530,7,21,2,10-49,Bar,81,1,1
4630,20260530,7,21,6,10-49,Restaurant,63,0,0
4631,20260531,1,1,1,10-49,Hotel,74,0,0
4632,20260531,1,2,7,1-9,Restaurant,52,0,0
4633,20260531,1,3,6,50+,Restaurant,71,1,0
4634,20260531,2,4,8,1-9,Bar,64,1,1
4635,20260531,2,4,8,1-9,Restaurant,88,1,1
4636,20260531,3,7,8,1-9,Hotel,20,0,0
4637,20260531,3,7,8,1-9,Bar,25,0,0
4638,20260531,3,7,3,1-9,Restaurant,15,0,0
4639,20260531,3,7,7,10-49,Bar,25,0,0
4640,20260531,3,7,1,10-49,Restaurant,32,0,0
4641,20260531,3,8,8,1-9,Restaurant,4,0,0
